-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2013 through 12/31/2022 
Location: Latitude  4.8872   Longitude -73.3684 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1547.25 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS        MERRA-2 Surface Pressure (kPa) 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M     MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,PS,WS10M,WD10M,WS50M
2013,1,23,13,84.79,3.55,123.24,3.82
2013,1,23,14,84.73,3.54,125.93,3.9
2013,1,23,15,84.73,3.38,126.34,3.89
2013,1,23,16,84.77,2.92,125.86,3.66
2013,1,23,17,84.83,1.6,126.09,2.78
2013,1,23,18,84.89,1.16,118.12,2.12
2013,1,23,19,84.95,0.79,101.98,1.42
2013,1,23,20,85.0,0.55,67.44,0.96
2013,1,23,21,85.0,0.52,45.6,1.0
2013,1,23,22,84.98,0.65,41.58,1.21
2013,1,23,23,84.92,0.83,49.99,1.45
2013,1,24,0,84.86,0.84,54.09,1.48
2013,1,24,1,84.84,0.6,57.13,1.01
2013,1,24,2,84.85,0.52,80.39,0.93
2013,1,24,3,84.87,0.65,78.83,1.14
2013,1,24,4,84.91,0.69,65.18,1.16
2013,1,24,5,84.98,0.75,45.0,1.64
2013,1,24,6,85.04,0.92,26.13,2.03
2013,1,24,7,85.12,1.15,45.82,2.11
2013,1,24,8,85.18,2.19,80.37,3.06
2013,1,24,9,85.18,2.87,87.82,3.72
2013,1,24,10,85.13,2.81,91.28,3.51
2013,1,24,11,85.05,2.64,97.48,3.12
2013,1,24,12,84.95,2.62,105.41,2.92
2013,1,24,13,84.85,2.69,112.76,2.94
2013,1,24,14,84.78,2.76,118.02,3.12
2013,1,24,15,84.77,2.64,120.06,3.24
2013,1,24,16,84.79,2.15,119.93,2.99
2013,1,24,17,84.83,1.38,114.09,2.45
2013,1,24,18,84.86,1.04,89.14,1.86
2013,1,24,19,84.91,0.97,46.3,1.7
2013,1,24,20,84.93,1.03,30.07,2.15
2013,1,24,21,84.9,1.09,15.33,2.37
2013,1,24,22,84.9,0.98,358.18,2.11
2013,1,24,23,84.91,0.94,336.43,1.88
2013,1,25,0,84.86,0.97,337.17,1.81
2013,1,25,1,84.78,0.93,350.78,1.68
2013,1,25,2,84.74,0.81,2.78,1.46
2013,1,25,3,84.75,0.75,6.54,1.35
2013,1,25,4,84.79,0.8,7.33,1.44
2013,1,25,5,84.85,0.8,13.63,1.41
2013,1,25,6,84.92,0.81,33.54,1.47
2013,1,25,7,85.0,1.19,52.75,2.01
2013,1,25,8,85.06,1.89,71.19,2.55
2013,1,25,9,85.06,2.46,90.55,3.22
2013,1,25,10,85.0,2.95,103.63,3.58
2013,1,25,11,84.91,3.44,112.02,4.0
2013,1,25,12,84.81,3.78,115.98,4.38
2013,1,25,13,84.72,4.0,117.66,4.7
2013,1,25,14,84.64,4.05,118.35,4.87
2013,1,25,15,84.63,3.81,117.98,4.84
2013,1,25,16,84.64,3.01,117.03,4.01
2013,1,25,17,84.68,1.68,113.83,3.06
2013,1,25,18,84.73,1.43,99.41,3.03
2013,1,25,19,84.8,1.35,86.69,2.85
2013,1,25,20,84.86,1.22,75.87,2.77
2013,1,25,21,84.89,1.08,63.81,2.61
2013,1,25,22,84.88,1.13,50.35,2.62
2013,1,25,23,84.85,1.16,41.73,2.61
2013,1,26,0,84.79,1.22,37.16,2.68
2013,1,26,1,84.72,1.26,36.44,2.74
2013,1,26,2,84.69,1.27,34.18,2.74
2013,1,26,3,84.69,1.37,40.39,2.9
2013,1,26,4,84.74,1.5,43.1,3.06
2013,1,26,5,84.81,1.42,39.2,2.89
2013,1,26,6,84.88,1.24,35.29,2.69
2013,1,26,7,84.96,1.56,52.33,2.91
2013,1,26,8,85.03,2.21,70.99,3.29
2013,1,26,9,85.03,2.41,84.23,3.26
2013,1,26,10,84.98,2.7,95.81,3.33
2013,1,26,11,84.92,3.03,105.4,3.53
2013,1,26,12,84.84,3.26,111.83,3.72
2013,1,26,13,84.75,3.36,114.6,3.87
2013,1,26,14,84.68,3.38,115.14,4.0
2013,1,26,15,84.66,3.32,115.06,4.11
2013,1,26,16,84.69,2.94,115.2,3.91
2013,1,26,17,84.74,1.72,115.28,3.11
2013,1,26,18,84.81,1.31,104.12,2.65
2013,1,26,19,84.88,1.2,83.29,2.36
2013,1,26,20,84.94,1.04,65.16,2.26
2013,1,26,21,84.96,1.1,49.62,2.42
2013,1,26,22,84.94,1.1,35.49,2.39
2013,1,26,23,84.91,1.13,23.72,2.33
2013,1,27,0,84.86,1.24,22.54,2.38
2013,1,27,1,84.79,1.37,23.93,2.61
2013,1,27,2,84.76,1.35,14.36,2.54
2013,1,27,3,84.77,1.32,10.91,2.49
2013,1,27,4,84.82,1.35,19.9,2.62
2013,1,27,5,84.87,1.41,31.13,2.81
2013,1,27,6,84.93,1.44,40.16,3.21
2013,1,27,7,84.99,2.05,55.22,3.3
2013,1,27,8,85.03,2.5,77.35,3.56
2013,1,27,9,85.03,2.59,95.54,3.27
2013,1,27,10,84.99,2.79,106.96,3.22
2013,1,27,11,84.94,3.14,113.44,3.51
2013,1,27,12,84.89,3.45,117.78,3.86
2013,1,27,13,84.83,3.53,119.29,4.04
2013,1,27,14,84.79,3.51,118.91,4.15
2013,1,27,15,84.8,3.34,116.8,4.13
2013,1,27,16,84.83,2.73,114.36,3.7
2013,1,27,17,84.88,1.55,112.55,2.69
2013,1,27,18,84.94,1.09,93.29,1.71
2013,1,27,19,85.0,0.89,40.38,1.36
2013,1,27,20,85.05,1.07,7.54,1.85
2013,1,27,21,85.06,1.02,359.56,2.07
2013,1,27,22,85.04,0.91,359.02,1.88
2013,1,27,23,85.01,0.79,4.53,1.63
2013,1,28,0,84.94,1.03,34.17,1.76
2013,1,28,1,84.88,1.1,28.38,1.8
2013,1,28,2,84.85,1.03,23.65,1.65
2013,1,28,3,84.88,1.05,23.31,1.63
2013,1,28,4,84.94,1.16,23.1,1.82
2013,1,28,5,85.0,1.29,19.75,2.13
2013,1,28,6,85.06,1.15,24.12,2.39
2013,1,28,7,85.12,1.5,42.47,2.51
2013,1,28,8,85.18,2.35,69.76,3.32
2013,1,28,9,85.2,3.14,85.15,4.31
2013,1,28,10,85.17,3.29,94.49,4.3
2013,1,28,11,85.1,3.19,99.74,4.04
2013,1,28,12,85.01,2.98,103.05,3.69
2013,1,28,13,84.91,2.84,106.14,3.45
2013,1,28,14,84.83,2.76,110.18,3.36
2013,1,28,15,84.81,2.52,112.83,3.16
2013,1,28,16,84.83,1.8,112.77,2.51
2013,1,28,17,84.88,0.98,109.59,1.46
2013,1,28,18,84.93,0.47,40.29,0.77
2013,1,28,19,84.98,0.86,349.0,1.59
2013,1,28,20,85.02,0.99,343.56,2.12
2013,1,28,21,85.03,1.05,344.41,2.22
2013,1,28,22,85.01,1.09,346.36,2.08
2013,1,28,23,84.96,1.02,0.88,1.75
2013,1,29,0,84.9,1.0,17.73,1.7
2013,1,29,1,84.84,1.01,24.59,1.73
2013,1,29,2,84.81,1.05,29.05,1.82
2013,1,29,3,84.83,1.0,35.17,1.74
2013,1,29,4,84.88,1.04,45.0,1.95
2013,1,29,5,84.93,1.19,52.22,2.32
2013,1,29,6,84.97,1.1,57.22,2.34
2013,1,29,7,85.04,1.65,71.48,2.4
2013,1,29,8,85.1,2.72,89.01,3.69
2013,1,29,9,85.1,3.23,99.74,4.06
2013,1,29,10,85.05,3.35,107.21,4.04
2013,1,29,11,84.98,3.43,112.24,4.0
2013,1,29,12,84.89,3.34,116.27,3.84
2013,1,29,13,84.8,3.16,120.24,3.62
2013,1,29,14,84.74,2.98,123.44,3.42
2013,1,29,15,84.72,2.75,124.37,3.28
2013,1,29,16,84.75,2.28,125.65,2.89
2013,1,29,17,84.8,1.25,127.66,2.0
2013,1,29,18,84.86,0.57,121.1,0.97
2013,1,29,19,84.92,0.19,9.46,0.43
2013,1,29,20,84.97,0.63,331.22,1.39
2013,1,29,21,84.98,0.99,329.58,2.16
2013,1,29,22,84.94,1.14,335.36,2.39
2013,1,29,23,84.88,1.15,341.81,2.3
2013,1,30,0,84.8,1.07,348.2,2.13
2013,1,30,1,84.71,0.99,351.87,1.98
2013,1,30,2,84.67,0.88,348.69,1.84
2013,1,30,3,84.72,0.81,349.45,1.72
2013,1,30,4,84.77,0.78,353.09,1.6
2013,1,30,5,84.83,0.74,1.21,1.46
2013,1,30,6,84.89,0.59,7.59,1.27
2013,1,30,7,84.96,0.82,62.95,1.28
2013,1,30,8,85.02,1.88,93.81,2.5
2013,1,30,9,85.05,2.75,104.47,3.47
2013,1,30,10,85.01,2.85,111.92,3.32
2013,1,30,11,84.93,2.89,115.8,3.18
2013,1,30,12,84.82,3.0,117.97,3.22
2013,1,30,13,84.72,3.13,119.83,3.37
2013,1,30,14,84.64,3.21,120.94,3.54
2013,1,30,15,84.6,3.13,121.11,3.63
2013,1,30,16,84.61,2.68,120.3,3.41
2013,1,30,17,84.65,1.51,120.15,2.58
2013,1,30,18,84.72,1.03,110.35,1.69
2013,1,30,19,84.79,0.54,63.43,0.84
2013,1,30,20,84.85,0.68,5.91,1.27
2013,1,30,21,84.88,0.86,353.77,1.94
2013,1,30,22,84.87,1.01,350.17,2.18
2013,1,30,23,84.84,1.03,355.2,2.08
2013,1,31,0,84.77,0.99,5.89,1.93
2013,1,31,1,84.7,0.95,19.62,1.84
2013,1,31,2,84.64,0.92,26.78,1.79
2013,1,31,3,84.62,0.94,31.7,1.8
2013,1,31,4,84.65,1.0,37.68,1.89
2013,1,31,5,84.7,1.03,44.38,2.01
2013,1,31,6,84.76,1.09,58.12,2.31
2013,1,31,7,84.84,1.81,74.7,2.57
2013,1,31,8,84.9,2.81,89.84,3.86
2013,1,31,9,84.92,3.17,98.21,4.04
2013,1,31,10,84.9,3.41,104.99,4.08
2013,1,31,11,84.84,3.65,109.91,4.2
2013,1,31,12,84.75,3.76,112.89,4.28
2013,1,31,13,84.64,3.67,114.54,4.16
2013,1,31,14,84.55,3.51,115.59,4.04
2013,1,31,15,84.5,3.12,114.71,3.74
2013,1,31,16,84.5,2.57,113.29,3.24
2013,1,31,17,84.54,1.42,111.33,2.3
2013,1,31,18,84.61,0.84,89.46,1.5
2013,1,31,19,84.69,0.62,64.41,1.09
2013,1,31,20,84.76,0.42,51.84,1.11
2013,1,31,21,84.79,0.55,3.27,1.55
2013,1,31,22,84.78,0.9,345.36,1.76
2013,1,31,23,84.75,1.06,343.3,1.86
2013,2,1,0,84.69,1.15,342.67,1.97
2013,2,1,1,84.62,1.22,343.65,2.08
2013,2,1,2,84.57,1.24,346.57,2.15
2013,2,1,3,84.56,1.18,350.1,2.09
2013,2,1,4,84.58,1.07,353.71,1.94
2013,2,1,5,84.64,0.84,2.14,1.6
2013,2,1,6,84.72,0.67,33.14,1.31
2013,2,1,7,84.8,1.76,69.47,2.59
2013,2,1,8,84.87,2.59,81.85,3.48
2013,2,1,9,84.88,2.88,92.02,3.72
2013,2,1,10,84.85,3.08,102.14,3.74
2013,2,1,11,84.79,3.15,108.48,3.67
2013,2,1,12,84.71,3.06,112.7,3.5
2013,2,1,13,84.63,2.92,114.65,3.36
2013,2,1,14,84.57,2.73,115.24,3.2
2013,2,1,15,84.53,2.49,116.0,3.02
2013,2,1,16,84.54,2.01,118.26,2.57
2013,2,1,17,84.58,1.04,119.26,1.63
2013,2,1,18,84.64,0.28,101.31,0.5
2013,2,1,19,84.72,0.5,315.63,0.85
2013,2,1,20,84.78,0.75,311.19,1.82
2013,2,1,21,84.81,1.02,317.49,2.31
2013,2,1,22,84.8,1.19,326.52,2.16
2013,2,1,23,84.74,1.08,339.2,1.85
2013,2,2,0,84.66,0.92,358.06,1.6
2013,2,2,1,84.61,0.85,16.6,1.48
2013,2,2,2,84.59,0.86,20.74,1.49
2013,2,2,3,84.61,0.93,24.4,1.59
2013,2,2,4,84.66,0.94,26.57,1.62
2013,2,2,5,84.72,0.96,36.03,1.65
2013,2,2,6,84.81,0.91,51.95,1.66
2013,2,2,7,84.9,1.75,67.2,2.44
2013,2,2,8,84.97,2.49,80.42,3.39
2013,2,2,9,84.99,2.74,92.62,3.54
2013,2,2,10,84.98,2.87,102.26,3.49
2013,2,2,11,84.91,2.96,109.44,3.43
2013,2,2,12,84.83,2.98,114.82,3.35
2013,2,2,13,84.74,2.86,117.9,3.19
2013,2,2,14,84.68,2.61,118.41,2.96
2013,2,2,15,84.66,2.29,117.88,2.68
2013,2,2,16,84.69,1.85,116.35,2.26
2013,2,2,17,84.74,1.05,109.65,1.55
2013,2,2,18,84.8,0.53,64.57,0.98
2013,2,2,19,84.86,0.79,10.3,1.55
2013,2,2,20,84.91,0.86,357.92,2.07
2013,2,2,21,84.93,1.05,346.27,2.47
2013,2,2,22,84.93,1.18,345.87,2.34
2013,2,2,23,84.89,1.25,342.58,2.17
2013,2,3,0,84.82,1.38,337.36,2.34
2013,2,3,1,84.75,1.43,339.19,2.4
2013,2,3,2,84.7,1.39,345.73,2.3
2013,2,3,3,84.69,1.36,352.75,2.25
2013,2,3,4,84.72,1.37,354.42,2.28
2013,2,3,5,84.77,1.32,355.94,2.22
2013,2,3,6,84.84,1.13,0.8,2.03
2013,2,3,7,84.93,1.09,48.2,1.62
2013,2,3,8,85.0,2.06,91.52,2.65
2013,2,3,9,85.01,2.61,104.37,3.16
2013,2,3,10,84.97,2.72,113.18,3.09
2013,2,3,11,84.88,2.83,117.98,3.09
2013,2,3,12,84.77,2.88,120.67,3.09
2013,2,3,13,84.67,2.87,122.57,3.1
2013,2,3,14,84.59,2.9,124.46,3.19
2013,2,3,15,84.56,2.87,125.03,3.32
2013,2,3,16,84.59,2.5,122.75,3.24
2013,2,3,17,84.64,1.43,121.34,2.64
2013,2,3,18,84.7,1.2,108.67,1.93
2013,2,3,19,84.76,0.7,51.84,1.03
2013,2,3,20,84.81,1.04,351.81,1.44
2013,2,3,21,84.83,1.28,334.22,1.96
2013,2,3,22,84.81,1.27,325.24,2.21
2013,2,3,23,84.76,1.12,325.76,2.27
2013,2,4,0,84.68,1.06,336.47,2.1
2013,2,4,1,84.61,1.13,342.69,2.23
2013,2,4,2,84.56,1.34,341.35,2.62
2013,2,4,3,84.55,1.59,334.69,3.11
2013,2,4,4,84.57,1.72,331.81,3.35
2013,2,4,5,84.62,1.79,329.51,3.5
2013,2,4,6,84.68,1.59,328.89,3.4
2013,2,4,7,84.77,1.27,355.41,1.85
2013,2,4,8,84.84,1.94,83.05,2.53
2013,2,4,9,84.86,3.02,103.93,3.55
2013,2,4,10,84.82,3.31,111.9,3.74
2013,2,4,11,84.75,3.39,117.63,3.71
2013,2,4,12,84.65,3.46,121.9,3.77
2013,2,4,13,84.55,3.56,124.73,3.98
2013,2,4,14,84.47,3.61,126.37,4.24
2013,2,4,15,84.45,3.27,126.73,4.19
2013,2,4,16,84.47,2.46,128.03,3.55
2013,2,4,17,84.52,1.43,131.89,2.84
2013,2,4,18,84.59,1.27,135.25,2.35
2013,2,4,19,84.66,0.76,145.01,1.35
2013,2,4,20,84.72,0.2,147.53,0.25
2013,2,4,21,84.76,0.16,35.22,0.58
2013,2,4,22,84.76,0.34,6.63,0.95
2013,2,4,23,84.73,0.46,5.81,0.93
2013,2,5,0,84.67,0.48,17.85,0.78
2013,2,5,1,84.62,0.54,53.79,0.91
2013,2,5,2,84.6,0.69,76.28,1.2
2013,2,5,3,84.61,0.81,87.25,1.39
2013,2,5,4,84.66,0.94,82.87,1.75
2013,2,5,5,84.71,0.99,71.14,1.86
2013,2,5,6,84.78,0.91,66.74,1.72
2013,2,5,7,84.84,1.1,70.02,1.74
2013,2,5,8,84.91,1.63,74.17,2.27
2013,2,5,9,84.92,2.34,85.6,3.08
2013,2,5,10,84.89,2.77,97.95,3.4
2013,2,5,11,84.81,3.01,110.36,3.38
2013,2,5,12,84.73,3.19,117.38,3.46
2013,2,5,13,84.63,3.31,119.59,3.62
2013,2,5,14,84.57,3.2,119.5,3.65
2013,2,5,15,84.56,2.88,117.82,3.43
2013,2,5,16,84.57,2.37,114.29,3.0
2013,2,5,17,84.62,1.43,112.5,2.27
2013,2,5,18,84.67,0.95,108.14,1.66
2013,2,5,19,84.74,0.62,90.0,1.18
2013,2,5,20,84.79,0.55,21.5,0.83
2013,2,5,21,84.81,0.76,-0.0,1.71
2013,2,5,22,84.81,1.04,347.42,2.16
2013,2,5,23,84.77,1.18,347.43,2.1
2013,2,6,0,84.72,1.21,346.23,2.11
2013,2,6,1,84.68,1.24,341.22,2.15
2013,2,6,2,84.65,1.31,339.72,2.28
2013,2,6,3,84.66,1.35,341.77,2.35
2013,2,6,4,84.71,1.24,349.11,2.15
2013,2,6,5,84.76,1.12,5.99,1.99
2013,2,6,6,84.81,1.01,12.96,1.9
2013,2,6,7,84.87,1.32,51.23,2.23
2013,2,6,8,84.93,2.51,82.5,3.39
2013,2,6,9,84.94,3.31,92.03,4.21
2013,2,6,10,84.9,3.37,101.23,4.01
2013,2,6,11,84.82,3.35,111.35,3.73
2013,2,6,12,84.73,3.44,118.78,3.7
2013,2,6,13,84.62,3.55,123.41,3.82
2013,2,6,14,84.55,3.58,126.39,4.0
2013,2,6,15,84.54,3.35,128.56,4.02
2013,2,6,16,84.58,2.67,131.56,3.48
2013,2,6,17,84.64,1.54,135.82,2.57
2013,2,6,18,84.72,1.04,138.04,1.78
2013,2,6,19,84.79,0.45,130.82,0.82
2013,2,6,20,84.83,0.21,51.01,0.35
2013,2,6,21,84.85,0.53,9.32,1.38
2013,2,6,22,84.85,0.96,347.32,2.11
2013,2,6,23,84.79,1.22,338.67,2.22
2013,2,7,0,84.71,1.39,331.57,2.45
2013,2,7,1,84.63,1.47,331.12,2.61
2013,2,7,2,84.57,1.4,335.29,2.49
2013,2,7,3,84.58,1.29,340.91,2.0
2013,2,7,4,84.65,1.0,344.67,1.46
2013,2,7,5,84.72,0.8,335.92,1.26
2013,2,7,6,84.76,0.78,315.81,1.62
2013,2,7,7,84.77,0.53,354.96,1.1
2013,2,7,8,84.78,1.29,85.5,1.61
2013,2,7,9,84.79,2.6,106.75,2.87
2013,2,7,10,84.79,3.43,111.53,3.76
2013,2,7,11,84.75,3.49,113.47,3.81
2013,2,7,12,84.67,3.31,116.63,3.57
2013,2,7,13,84.58,3.4,118.86,3.7
2013,2,7,14,84.53,3.46,119.34,3.93
2013,2,7,15,84.53,3.19,118.39,3.87
2013,2,7,16,84.56,2.58,117.03,3.34
2013,2,7,17,84.59,1.62,116.69,2.46
2013,2,7,18,84.63,0.91,113.71,2.04
2013,2,7,19,84.66,0.88,101.21,1.78
2013,2,7,20,84.71,0.77,91.74,1.35
2013,2,7,21,84.72,0.56,83.57,0.87
2013,2,7,22,84.71,0.42,83.54,0.61
2013,2,7,23,84.67,0.4,93.37,0.58
2013,2,8,0,84.61,0.42,91.06,0.7
2013,2,8,1,84.55,0.51,81.12,0.87
2013,2,8,2,84.52,0.62,66.33,1.01
2013,2,8,3,84.51,0.65,47.91,1.02
2013,2,8,4,84.54,0.83,33.09,1.33
2013,2,8,5,84.6,1.01,27.55,1.6
2013,2,8,6,84.69,0.92,35.71,1.52
2013,2,8,7,84.77,1.22,70.87,2.08
2013,2,8,8,84.83,2.01,87.99,2.59
2013,2,8,9,84.84,2.22,102.42,2.62
2013,2,8,10,84.81,2.22,117.47,2.41
2013,2,8,11,84.73,2.26,131.35,2.29
2013,2,8,12,84.64,2.38,139.4,2.38
2013,2,8,13,84.55,2.48,142.16,2.61
2013,2,8,14,84.5,2.46,140.15,2.73
2013,2,8,15,84.48,2.27,138.35,2.67
2013,2,8,16,84.49,1.86,142.84,2.25
2013,2,8,17,84.52,1.25,154.4,1.92
2013,2,8,18,84.55,0.98,162.43,1.92
2013,2,8,19,84.61,0.9,154.32,1.63
2013,2,8,20,84.71,0.76,139.14,1.14
2013,2,8,21,84.77,0.41,121.89,0.58
2013,2,8,22,84.77,0.19,153.43,0.3
2013,2,8,23,84.73,0.39,164.85,0.23
2013,2,9,0,84.67,0.54,140.3,0.4
2013,2,9,1,84.61,0.62,110.73,0.88
2013,2,9,2,84.57,0.69,101.06,1.15
2013,2,9,3,84.59,0.68,123.69,1.39
2013,2,9,4,84.65,0.83,131.95,1.7
2013,2,9,5,84.69,0.93,128.21,1.6
2013,2,9,6,84.74,0.96,119.69,1.07
2013,2,9,7,84.82,1.31,99.29,1.48
2013,2,9,8,84.9,1.8,90.75,2.19
2013,2,9,9,84.88,2.17,89.59,2.75
2013,2,9,10,84.84,2.43,92.76,3.0
2013,2,9,11,84.76,2.6,103.74,3.02
2013,2,9,12,84.69,2.91,116.98,3.25
2013,2,9,13,84.62,3.29,124.86,3.69
2013,2,9,14,84.59,3.47,127.77,4.07
2013,2,9,15,84.59,3.22,129.09,3.98
2013,2,9,16,84.61,2.64,130.67,3.38
2013,2,9,17,84.64,1.83,136.73,2.65
2013,2,9,18,84.69,1.41,143.76,2.4
2013,2,9,19,84.75,1.15,144.37,2.13
2013,2,9,20,84.79,0.84,145.27,1.6
2013,2,9,21,84.82,0.62,134.49,1.15
2013,2,9,22,84.82,0.64,117.82,0.9
2013,2,9,23,84.79,0.54,105.04,0.99
2013,2,10,0,84.74,0.61,95.13,1.09
2013,2,10,1,84.7,0.75,98.97,1.31
2013,2,10,2,84.66,0.83,96.99,1.63
2013,2,10,3,84.66,0.88,89.49,1.84
2013,2,10,4,84.69,0.85,90.0,1.82
2013,2,10,5,84.76,0.73,90.0,1.52
2013,2,10,6,84.83,0.69,74.23,1.57
2013,2,10,7,84.89,1.1,74.78,1.61
2013,2,10,8,84.93,1.68,86.01,2.25
2013,2,10,9,84.94,2.72,94.94,3.49
2013,2,10,10,84.92,3.28,102.25,4.0
2013,2,10,11,84.87,3.4,108.64,4.04
2013,2,10,12,84.79,3.33,113.32,3.92
2013,2,10,13,84.73,3.23,116.26,3.8
2013,2,10,14,84.67,3.05,117.29,3.66
2013,2,10,15,84.65,2.79,116.28,3.45
2013,2,10,16,84.68,2.41,117.23,3.05
2013,2,10,17,84.72,1.63,119.88,2.34
2013,2,10,18,84.78,0.84,106.24,1.58
2013,2,10,19,84.84,0.49,77.97,0.88
2013,2,10,20,84.88,0.7,23.11,1.56
2013,2,10,21,84.89,1.01,9.83,1.97
2013,2,10,22,84.88,1.11,8.53,2.03
2013,2,10,23,84.83,1.19,3.39,2.1
2013,2,11,0,84.75,1.28,1.75,2.24
2013,2,11,1,84.69,1.2,2.23,2.05
2013,2,11,2,84.68,1.06,6.76,1.79
2013,2,11,3,84.72,0.95,18.14,1.71
2013,2,11,4,84.76,0.87,12.92,1.8
2013,2,11,5,84.8,0.85,6.86,1.83
2013,2,11,6,84.85,0.83,13.64,1.64
2013,2,11,7,84.9,1.09,54.61,1.99
2013,2,11,8,84.95,1.99,78.25,2.73
2013,2,11,9,84.96,2.36,92.28,3.04
2013,2,11,10,84.93,2.27,103.75,2.71
2013,2,11,11,84.86,2.37,116.06,2.59
2013,2,11,12,84.77,2.69,123.74,2.89
2013,2,11,13,84.69,2.93,126.53,3.26
2013,2,11,14,84.64,3.0,126.21,3.54
2013,2,11,15,84.61,2.78,125.03,3.5
2013,2,11,16,84.61,2.23,123.3,3.1
2013,2,11,17,84.65,1.52,122.22,2.38
2013,2,11,18,84.7,1.16,118.98,2.12
2013,2,11,19,84.76,1.07,108.7,2.08
2013,2,11,20,84.81,0.99,93.18,2.02
2013,2,11,21,84.84,0.88,86.46,1.95
2013,2,11,22,84.85,0.77,87.66,1.88
2013,2,11,23,84.82,0.63,77.01,1.53
2013,2,12,0,84.78,0.55,61.98,1.43
2013,2,12,1,84.73,0.45,47.79,1.23
2013,2,12,2,84.69,0.45,30.11,1.21
2013,2,12,3,84.68,0.55,10.67,1.48
2013,2,12,4,84.7,0.89,33.97,1.91
2013,2,12,5,84.75,1.15,39.51,2.31
2013,2,12,6,84.81,1.25,50.06,2.45
2013,2,12,7,84.88,1.89,71.42,3.08
2013,2,12,8,84.92,2.57,79.68,3.72
2013,2,12,9,84.93,2.84,92.37,3.65
2013,2,12,10,84.89,3.09,104.18,3.62
2013,2,12,11,84.82,3.44,111.44,3.87
2013,2,12,12,84.74,3.77,115.82,4.31
2013,2,12,13,84.66,3.78,116.88,4.52
2013,2,12,14,84.62,3.54,114.76,4.4
2013,2,12,15,84.61,3.19,109.9,4.11
2013,2,12,16,84.64,2.62,107.14,3.48
2013,2,12,17,84.68,1.54,109.81,2.16
2013,2,12,18,84.72,0.57,107.68,0.98
2013,2,12,19,84.76,0.25,122.2,0.1
2013,2,12,20,84.79,0.22,40.6,0.63
2013,2,12,21,84.82,0.61,34.09,1.28
2013,2,12,22,84.83,0.87,40.27,1.83
2013,2,12,23,84.81,1.02,43.45,2.2
2013,2,13,0,84.75,1.21,42.37,2.67
2013,2,13,1,84.7,1.23,35.92,2.56
2013,2,13,2,84.68,1.2,32.76,2.47
2013,2,13,3,84.68,1.35,34.88,2.66
2013,2,13,4,84.71,1.58,32.28,2.8
2013,2,13,5,84.76,1.64,32.55,2.8
2013,2,13,6,84.82,1.49,36.27,2.78
2013,2,13,7,84.88,1.72,59.13,3.0
2013,2,13,8,84.95,2.25,79.98,3.2
2013,2,13,9,84.98,2.59,96.4,3.37
2013,2,13,10,84.96,2.83,106.03,3.46
2013,2,13,11,84.89,2.9,111.66,3.4
2013,2,13,12,84.8,2.79,116.78,3.14
2013,2,13,13,84.72,2.62,121.7,2.87
2013,2,13,14,84.65,2.4,124.78,2.64
2013,2,13,15,84.61,2.13,124.97,2.45
2013,2,13,16,84.61,1.74,120.83,2.22
2013,2,13,17,84.65,1.03,108.57,1.77
2013,2,13,18,84.71,0.81,73.14,1.32
2013,2,13,19,84.77,0.79,26.57,1.19
2013,2,13,20,84.85,0.89,357.49,1.59
2013,2,13,21,84.89,0.88,346.09,2.01
2013,2,13,22,84.91,1.01,341.0,2.34
2013,2,13,23,84.88,1.1,344.39,2.34
2013,2,14,0,84.83,1.13,1.99,2.16
2013,2,14,1,84.77,1.08,15.95,2.03
2013,2,14,2,84.73,1.03,30.07,1.96
2013,2,14,3,84.73,1.01,36.16,1.88
2013,2,14,4,84.77,1.05,37.13,1.9
2013,2,14,5,84.83,1.05,33.81,1.93
2013,2,14,6,84.9,0.95,29.51,2.02
2013,2,14,7,84.96,1.26,37.44,2.21
2013,2,14,8,85.02,1.75,62.98,2.49
2013,2,14,9,85.04,2.53,84.5,3.3
2013,2,14,10,85.01,2.88,97.01,3.54
2013,2,14,11,84.94,2.99,107.3,3.45
2013,2,14,12,84.84,3.03,115.51,3.31
2013,2,14,13,84.74,3.05,121.82,3.27
2013,2,14,14,84.66,3.08,124.86,3.34
2013,2,14,15,84.63,2.94,124.28,3.37
2013,2,14,16,84.65,2.44,122.47,3.14
2013,2,14,17,84.69,1.42,119.39,2.43
2013,2,14,18,84.76,1.05,103.83,1.65
2013,2,14,19,84.84,0.64,51.45,0.93
2013,2,14,20,84.9,0.97,346.97,1.43
2013,2,14,21,84.93,1.21,326.82,2.32
2013,2,14,22,84.94,1.3,320.59,2.68
2013,2,14,23,84.9,1.3,317.68,2.69
2013,2,15,0,84.83,1.11,321.59,2.25
2013,2,15,1,84.77,0.92,330.38,1.66
2013,2,15,2,84.75,0.82,329.04,1.21
2013,2,15,3,84.76,0.56,335.96,0.79
2013,2,15,4,84.81,0.42,328.67,0.69
2013,2,15,5,84.86,0.37,327.99,0.64
2013,2,15,6,84.93,0.27,346.37,0.51
