-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2013 through 12/31/2022 
Location: Latitude  4.6993   Longitude -73.5343 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 2099.7 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS        MERRA-2 Surface Pressure (kPa) 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M     MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,PS,WS10M,WD10M,WS50M
2013,1,23,13,79.53,3.05,114.99,3.37
2013,1,23,14,79.49,2.89,116.98,3.26
2013,1,23,15,79.48,2.64,116.57,3.05
2013,1,23,16,79.51,2.39,112.46,2.93
2013,1,23,17,79.56,1.66,108.95,2.63
2013,1,23,18,79.61,1.31,101.04,2.51
2013,1,23,19,79.67,1.42,97.91,2.46
2013,1,23,20,79.72,1.33,95.41,2.27
2013,1,23,21,79.73,1.08,83.75,1.88
2013,1,23,22,79.69,1.05,78.86,1.89
2013,1,23,23,79.63,1.26,85.74,2.37
2013,1,24,0,79.57,1.28,85.79,2.43
2013,1,24,1,79.56,1.07,91.67,1.89
2013,1,24,2,79.55,1.04,100.8,1.73
2013,1,24,3,79.55,1.16,98.89,1.87
2013,1,24,4,79.58,1.23,84.54,1.94
2013,1,24,5,79.63,1.36,70.52,2.2
2013,1,24,6,79.72,1.37,71.05,2.16
2013,1,24,7,79.8,2.3,85.71,2.87
2013,1,24,8,79.84,3.21,89.72,3.73
2013,1,24,9,79.82,3.5,95.0,3.95
2013,1,24,10,79.79,3.29,98.59,3.72
2013,1,24,11,79.74,2.92,101.28,3.29
2013,1,24,12,79.66,2.62,105.03,2.98
2013,1,24,13,79.58,2.35,107.17,2.74
2013,1,24,14,79.52,2.06,107.68,2.5
2013,1,24,15,79.51,1.86,104.85,2.4
2013,1,24,16,79.52,1.86,100.65,2.46
2013,1,24,17,79.55,1.68,96.69,2.38
2013,1,24,18,79.58,1.38,88.05,2.4
2013,1,24,19,79.62,1.42,70.77,2.57
2013,1,24,20,79.65,1.3,60.81,2.63
2013,1,24,21,79.66,1.04,56.07,2.26
2013,1,24,22,79.68,0.9,44.29,1.99
2013,1,24,23,79.66,0.93,33.69,2.0
2013,1,25,0,79.61,0.91,37.36,1.81
2013,1,25,1,79.54,0.8,36.65,1.37
2013,1,25,2,79.51,0.73,27.93,1.17
2013,1,25,3,79.51,0.94,38.96,1.59
2013,1,25,4,79.54,1.05,38.66,1.76
2013,1,25,5,79.59,1.15,40.31,1.94
2013,1,25,6,79.65,1.08,46.47,1.96
2013,1,25,7,79.73,1.2,78.32,1.94
2013,1,25,8,79.78,1.99,82.57,2.7
2013,1,25,9,79.77,2.85,87.95,3.57
2013,1,25,10,79.71,3.12,94.01,3.68
2013,1,25,11,79.63,3.13,100.05,3.59
2013,1,25,12,79.54,3.17,103.56,3.63
2013,1,25,13,79.45,3.3,105.52,3.84
2013,1,25,14,79.38,3.4,106.14,4.03
2013,1,25,15,79.37,3.38,105.0,4.12
2013,1,25,16,79.39,3.03,102.96,3.79
2013,1,25,17,79.42,2.24,100.25,3.41
2013,1,25,18,79.48,1.66,95.41,3.36
2013,1,25,19,79.54,1.74,88.19,3.33
2013,1,25,20,79.61,1.68,80.1,3.16
2013,1,25,21,79.63,1.52,76.96,2.96
2013,1,25,22,79.62,1.43,80.59,2.86
2013,1,25,23,79.59,1.42,77.57,2.88
2013,1,26,0,79.53,1.39,73.39,2.83
2013,1,26,1,79.46,1.31,69.4,2.69
2013,1,26,2,79.42,1.26,66.61,2.47
2013,1,26,3,79.43,1.19,67.29,2.17
2013,1,26,4,79.47,1.3,69.28,2.44
2013,1,26,5,79.53,1.4,67.43,2.74
2013,1,26,6,79.6,1.64,73.12,2.77
2013,1,26,7,79.68,2.42,79.2,2.97
2013,1,26,8,79.74,2.96,84.7,3.58
2013,1,26,9,79.74,3.27,90.55,3.82
2013,1,26,10,79.7,3.42,94.46,3.88
2013,1,26,11,79.65,3.64,97.52,4.1
2013,1,26,12,79.58,3.85,99.81,4.35
2013,1,26,13,79.5,3.99,101.18,4.52
2013,1,26,14,79.43,4.06,100.99,4.67
2013,1,26,15,79.41,4.08,99.48,4.79
2013,1,26,16,79.44,3.95,98.18,4.84
2013,1,26,17,79.49,2.86,98.79,4.01
2013,1,26,18,79.56,2.25,92.78,3.47
2013,1,26,19,79.62,2.03,82.49,3.13
2013,1,26,20,79.68,1.79,77.36,2.81
2013,1,26,21,79.69,1.7,75.32,2.67
2013,1,26,22,79.68,1.4,70.76,2.61
2013,1,26,23,79.64,1.26,68.53,2.34
2013,1,27,0,79.58,1.16,67.41,2.19
2013,1,27,1,79.51,1.16,64.47,2.16
2013,1,27,2,79.48,1.2,62.1,2.35
2013,1,27,3,79.49,1.25,62.79,2.43
2013,1,27,4,79.54,1.25,64.08,2.46
2013,1,27,5,79.59,1.23,63.92,2.47
2013,1,27,6,79.64,1.56,77.01,2.46
2013,1,27,7,79.69,2.95,85.59,3.74
2013,1,27,8,79.73,3.95,89.77,4.75
2013,1,27,9,79.73,3.98,94.61,4.59
2013,1,27,10,79.7,3.92,98.36,4.39
2013,1,27,11,79.66,4.01,101.13,4.44
2013,1,27,12,79.61,4.18,103.18,4.65
2013,1,27,13,79.56,4.26,103.35,4.79
2013,1,27,14,79.52,4.3,102.7,4.95
2013,1,27,15,79.53,4.15,101.94,4.93
2013,1,27,16,79.56,3.88,99.73,4.8
2013,1,27,17,79.62,2.82,97.82,3.83
2013,1,27,18,79.67,2.06,87.18,3.03
2013,1,27,19,79.73,1.65,67.8,2.5
2013,1,27,20,79.79,1.22,56.72,2.13
2013,1,27,21,79.8,1.28,57.96,2.21
2013,1,27,22,79.78,1.2,58.27,2.21
2013,1,27,23,79.73,1.52,68.96,2.71
2013,1,28,0,79.66,1.88,76.54,3.11
2013,1,28,1,79.6,1.89,81.94,3.03
2013,1,28,2,79.58,1.69,84.42,2.67
2013,1,28,3,79.6,1.58,82.91,2.62
2013,1,28,4,79.64,1.64,83.15,2.79
2013,1,28,5,79.7,1.71,82.91,2.89
2013,1,28,6,79.75,2.07,83.06,3.1
2013,1,28,7,79.82,3.31,81.45,4.1
2013,1,28,8,79.87,4.24,86.31,5.22
2013,1,28,9,79.88,4.86,90.74,5.85
2013,1,28,10,79.85,5.06,94.25,5.96
2013,1,28,11,79.79,5.03,95.44,5.84
2013,1,28,12,79.71,4.82,94.09,5.55
2013,1,28,13,79.63,4.54,92.56,5.21
2013,1,28,14,79.56,4.23,91.59,4.9
2013,1,28,15,79.54,3.89,89.54,4.58
2013,1,28,16,79.57,3.4,87.1,4.13
2013,1,28,17,79.62,2.31,83.6,3.17
2013,1,28,18,79.67,1.57,66.61,2.36
2013,1,28,19,79.72,1.17,41.22,1.85
2013,1,28,20,79.76,1.03,34.17,1.87
2013,1,28,21,79.78,1.01,33.94,1.99
2013,1,28,22,79.76,1.13,39.65,2.18
2013,1,28,23,79.71,1.07,43.52,2.0
2013,1,29,0,79.65,1.01,47.19,1.79
2013,1,29,1,79.59,0.98,41.78,1.62
2013,1,29,2,79.55,1.12,44.72,1.85
2013,1,29,3,79.55,1.41,57.19,2.46
2013,1,29,4,79.59,1.56,64.46,2.88
2013,1,29,5,79.63,1.61,69.28,3.11
2013,1,29,6,79.68,1.64,78.21,3.15
2013,1,29,7,79.74,2.77,89.03,3.74
2013,1,29,8,79.79,3.81,89.77,4.68
2013,1,29,9,79.79,4.09,92.19,4.78
2013,1,29,10,79.75,4.14,94.33,4.69
2013,1,29,11,79.68,4.21,96.39,4.71
2013,1,29,12,79.6,4.22,97.02,4.7
2013,1,29,13,79.53,4.15,96.92,4.62
2013,1,29,14,79.47,3.98,96.99,4.48
2013,1,29,15,79.46,3.78,97.48,4.34
2013,1,29,16,79.48,3.42,96.56,4.1
2013,1,29,17,79.54,2.28,96.3,3.25
2013,1,29,18,79.6,1.52,88.52,2.58
2013,1,29,19,79.65,1.19,66.46,2.07
2013,1,29,20,79.69,0.98,48.56,1.81
2013,1,29,21,79.7,0.88,38.19,1.68
2013,1,29,22,79.67,0.85,38.25,1.51
2013,1,29,23,79.61,0.85,45.74,1.48
2013,1,30,0,79.53,0.93,54.97,1.61
2013,1,30,1,79.46,0.99,58.19,1.71
2013,1,30,2,79.43,1.0,40.89,1.58
2013,1,30,3,79.46,1.05,39.86,1.61
2013,1,30,4,79.5,1.19,50.34,1.86
2013,1,30,5,79.55,1.34,55.94,2.17
2013,1,30,6,79.61,1.49,66.25,2.37
2013,1,30,7,79.68,2.23,83.17,2.84
2013,1,30,8,79.73,3.14,90.14,3.85
2013,1,30,9,79.74,3.78,94.74,4.45
2013,1,30,10,79.71,3.79,97.95,4.29
2013,1,30,11,79.64,3.58,100.06,3.94
2013,1,30,12,79.55,3.4,102.34,3.7
2013,1,30,13,79.45,3.35,103.74,3.69
2013,1,30,14,79.38,3.36,104.81,3.77
2013,1,30,15,79.35,3.31,103.94,3.81
2013,1,30,16,79.36,3.14,102.48,3.78
2013,1,30,17,79.4,2.29,102.0,3.22
2013,1,30,18,79.46,1.65,95.17,2.73
2013,1,30,19,79.52,1.34,77.58,2.32
2013,1,30,20,79.58,1.05,50.14,1.86
2013,1,30,21,79.61,0.9,45.35,1.67
2013,1,30,22,79.61,0.87,43.18,1.54
2013,1,30,23,79.58,0.86,44.27,1.52
2013,1,31,0,79.52,0.91,50.95,1.66
2013,1,31,1,79.45,0.94,56.84,1.75
2013,1,31,2,79.39,0.94,59.61,1.77
2013,1,31,3,79.36,1.08,64.73,1.97
2013,1,31,4,79.38,1.24,69.74,2.24
2013,1,31,5,79.43,1.33,70.07,2.45
2013,1,31,6,79.48,1.62,82.53,2.77
2013,1,31,7,79.55,2.94,95.8,3.77
2013,1,31,8,79.61,4.07,97.94,5.01
2013,1,31,9,79.62,4.17,100.57,4.85
2013,1,31,10,79.6,3.88,103.62,4.34
2013,1,31,11,79.54,3.67,106.05,4.0
2013,1,31,12,79.45,3.53,108.31,3.84
2013,1,31,13,79.37,3.32,109.54,3.67
2013,1,31,14,79.29,3.03,112.27,3.46
2013,1,31,15,79.25,2.67,113.42,3.16
2013,1,31,16,79.25,2.34,112.97,2.91
2013,1,31,17,79.29,1.68,112.64,2.44
2013,1,31,18,79.36,1.13,104.04,2.25
2013,1,31,19,79.43,1.17,92.69,2.14
2013,1,31,20,79.49,1.04,80.96,1.92
2013,1,31,21,79.52,0.81,65.42,1.4
2013,1,31,22,79.52,0.64,54.95,1.03
2013,1,31,23,79.49,0.65,52.31,1.1
2013,2,1,0,79.43,0.66,45.0,1.12
2013,2,1,1,79.37,0.7,40.46,1.18
2013,2,1,2,79.32,0.81,46.17,1.44
2013,2,1,3,79.3,0.91,48.49,1.63
2013,2,1,4,79.32,0.79,55.05,1.51
2013,2,1,5,79.37,0.73,57.15,1.44
2013,2,1,6,79.43,0.86,71.57,1.48
2013,2,1,7,79.5,2.2,89.18,3.05
2013,2,1,8,79.56,3.22,94.04,3.93
2013,2,1,9,79.57,3.31,100.89,3.84
2013,2,1,10,79.55,3.31,109.72,3.74
2013,2,1,11,79.49,3.48,115.41,3.92
2013,2,1,12,79.42,3.63,117.28,4.11
2013,2,1,13,79.35,3.61,118.39,4.13
2013,2,1,14,79.3,3.47,118.53,4.05
2013,2,1,15,79.28,3.32,117.29,3.98
2013,2,1,16,79.29,2.99,114.69,3.66
2013,2,1,17,79.33,2.03,110.74,2.81
2013,2,1,18,79.39,1.2,97.13,2.12
2013,2,1,19,79.47,0.91,76.56,1.7
2013,2,1,20,79.53,0.82,61.0,1.5
2013,2,1,21,79.55,0.77,65.51,1.46
2013,2,1,22,79.53,0.88,67.07,1.73
2013,2,1,23,79.48,0.95,70.82,1.86
2013,2,2,0,79.4,0.72,67.62,1.39
2013,2,2,1,79.35,0.51,72.12,0.9
2013,2,2,2,79.33,0.35,96.34,0.45
2013,2,2,3,79.34,0.61,117.22,0.76
2013,2,2,4,79.39,0.94,117.2,1.22
2013,2,2,5,79.44,1.15,114.99,1.69
2013,2,2,6,79.52,1.3,110.07,2.19
2013,2,2,7,79.6,2.48,102.72,3.11
2013,2,2,8,79.67,3.37,95.05,4.13
2013,2,2,9,79.69,3.65,97.63,4.27
2013,2,2,10,79.66,3.6,101.14,4.11
2013,2,2,11,79.6,3.61,102.5,4.06
2013,2,2,12,79.51,3.63,103.56,4.08
2013,2,2,13,79.43,3.55,105.84,4.0
2013,2,2,14,79.38,3.36,108.98,3.84
2013,2,2,15,79.36,3.2,110.16,3.72
2013,2,2,16,79.39,3.1,108.21,3.69
2013,2,2,17,79.44,2.63,103.58,3.34
2013,2,2,18,79.5,1.95,93.91,2.73
2013,2,2,19,79.56,1.8,86.27,2.36
2013,2,2,20,79.6,1.65,83.75,2.15
2013,2,2,21,79.63,1.39,78.69,1.91
2013,2,2,22,79.63,1.15,75.02,1.69
2013,2,2,23,79.6,0.95,73.8,1.49
2013,2,3,0,79.53,0.9,74.88,1.5
2013,2,3,1,79.46,0.91,78.59,1.52
2013,2,3,2,79.41,0.93,79.35,1.54
2013,2,3,3,79.4,0.97,80.76,1.67
2013,2,3,4,79.43,0.79,73.9,1.44
2013,2,3,5,79.48,0.75,68.75,1.44
2013,2,3,6,79.55,0.88,83.88,1.37
2013,2,3,7,79.63,1.67,95.63,1.94
2013,2,3,8,79.68,2.75,99.49,3.27
2013,2,3,9,79.69,3.38,101.73,3.89
2013,2,3,10,79.66,3.6,103.04,4.02
2013,2,3,11,79.59,3.59,105.67,3.89
2013,2,3,12,79.49,3.48,107.22,3.78
2013,2,3,13,79.41,3.39,108.14,3.72
2013,2,3,14,79.34,3.23,108.17,3.63
2013,2,3,15,79.32,3.07,106.55,3.57
2013,2,3,16,79.35,2.76,101.91,3.41
2013,2,3,17,79.4,1.72,96.77,2.84
2013,2,3,18,79.46,1.32,86.25,2.36
2013,2,3,19,79.52,1.08,53.55,1.83
2013,2,3,20,79.56,1.13,29.94,1.79
2013,2,3,21,79.58,1.17,27.94,1.77
2013,2,3,22,79.56,1.07,29.18,1.6
2013,2,3,23,79.51,1.02,33.08,1.54
2013,2,4,0,79.43,1.05,35.59,1.63
2013,2,4,1,79.36,1.06,33.57,1.68
2013,2,4,2,79.31,1.02,27.74,1.63
2013,2,4,3,79.29,1.0,22.14,1.58
2013,2,4,4,79.31,0.99,17.86,1.58
2013,2,4,5,79.36,0.98,12.48,1.51
2013,2,4,6,79.43,0.79,9.65,1.25
2013,2,4,7,79.5,0.96,69.06,1.44
2013,2,4,8,79.57,2.09,90.21,2.6
2013,2,4,9,79.58,2.74,99.01,3.19
2013,2,4,10,79.55,2.93,103.89,3.36
2013,2,4,11,79.48,2.89,107.8,3.33
2013,2,4,12,79.4,2.86,111.16,3.32
2013,2,4,13,79.31,2.93,112.94,3.45
2013,2,4,14,79.25,3.0,112.49,3.62
2013,2,4,15,79.22,3.01,110.36,3.73
2013,2,4,16,79.25,2.78,108.33,3.56
2013,2,4,17,79.29,1.91,107.17,3.01
2013,2,4,18,79.36,1.73,103.85,2.82
2013,2,4,19,79.42,1.59,94.51,2.42
2013,2,4,20,79.47,1.14,79.38,1.67
2013,2,4,21,79.5,0.73,61.78,1.33
2013,2,4,22,79.51,0.59,49.81,1.23
2013,2,4,23,79.47,0.59,34.74,1.03
2013,2,5,0,79.41,0.57,56.09,0.95
2013,2,5,1,79.36,0.67,87.34,1.15
2013,2,5,2,79.32,0.86,99.38,1.46
2013,2,5,3,79.33,0.99,101.84,1.72
2013,2,5,4,79.37,1.05,98.13,1.83
2013,2,5,5,79.42,1.07,91.67,1.85
2013,2,5,6,79.48,1.13,89.6,1.93
2013,2,5,7,79.55,1.85,92.42,2.34
2013,2,5,8,79.61,2.55,86.66,3.15
2013,2,5,9,79.62,3.05,84.57,3.67
2013,2,5,10,79.59,3.13,91.0,3.65
2013,2,5,11,79.53,2.96,98.96,3.38
2013,2,5,12,79.44,2.78,104.66,3.14
2013,2,5,13,79.36,2.57,110.86,2.93
2013,2,5,14,79.31,2.29,115.69,2.7
2013,2,5,15,79.3,1.93,119.37,2.41
2013,2,5,16,79.32,1.53,118.4,1.96
2013,2,5,17,79.36,1.04,113.48,1.62
2013,2,5,18,79.41,0.79,107.9,1.64
2013,2,5,19,79.47,0.92,104.27,1.7
2013,2,5,20,79.51,0.84,92.14,1.53
2013,2,5,21,79.53,0.71,75.35,1.32
2013,2,5,22,79.53,0.65,72.65,1.19
2013,2,5,23,79.5,0.69,75.49,1.16
2013,2,6,0,79.46,0.63,65.03,1.07
2013,2,6,1,79.43,0.49,54.04,0.87
2013,2,6,2,79.4,0.62,48.07,1.23
2013,2,6,3,79.4,0.79,43.0,1.59
2013,2,6,4,79.43,0.92,50.51,1.79
2013,2,6,5,79.48,0.97,59.12,1.79
2013,2,6,6,79.52,1.14,66.08,2.17
2013,2,6,7,79.58,2.22,76.16,3.01
2013,2,6,8,79.63,3.14,79.98,3.88
2013,2,6,9,79.64,3.59,87.13,4.21
2013,2,6,10,79.61,3.64,95.29,4.12
2013,2,6,11,79.54,3.55,102.97,3.95
2013,2,6,12,79.46,3.46,107.86,3.87
2013,2,6,13,79.37,3.36,111.38,3.83
2013,2,6,14,79.31,3.19,112.79,3.72
2013,2,6,15,79.29,2.91,112.09,3.54
2013,2,6,16,79.33,2.5,112.0,3.17
2013,2,6,17,79.39,1.81,110.47,2.49
2013,2,6,18,79.46,1.29,106.23,2.15
2013,2,6,19,79.52,1.07,98.01,1.84
2013,2,6,20,79.56,0.73,78.93,1.39
2013,2,6,21,79.58,0.63,62.47,1.08
2013,2,6,22,79.57,0.7,54.54,1.25
2013,2,6,23,79.54,0.7,47.25,1.33
2013,2,7,0,79.46,0.64,31.93,1.27
2013,2,7,1,79.39,0.59,21.09,1.27
2013,2,7,2,79.33,0.55,9.73,1.26
2013,2,7,3,79.33,0.74,12.72,1.14
2013,2,7,4,79.39,1.09,53.13,1.64
2013,2,7,5,79.45,1.22,62.12,1.83
2013,2,7,6,79.51,1.04,56.31,1.56
2013,2,7,7,79.53,1.4,71.16,1.79
2013,2,7,8,79.53,1.73,75.9,2.03
2013,2,7,9,79.52,2.22,94.04,2.51
2013,2,7,10,79.51,2.98,103.78,3.4
2013,2,7,11,79.48,3.47,105.7,3.98
2013,2,7,12,79.41,3.51,104.72,4.03
2013,2,7,13,79.34,3.39,104.0,3.91
2013,2,7,14,79.29,3.23,104.0,3.79
2013,2,7,15,79.29,3.0,102.8,3.64
2013,2,7,16,79.31,2.5,101.56,3.18
2013,2,7,17,79.34,1.74,101.92,2.39
2013,2,7,18,79.38,1.07,100.98,1.99
2013,2,7,19,79.42,0.9,100.53,1.91
2013,2,7,20,79.46,0.87,101.41,1.94
2013,2,7,21,79.48,0.83,101.42,1.66
2013,2,7,22,79.47,0.72,106.28,1.32
2013,2,7,23,79.43,0.61,123.49,1.22
2013,2,8,0,79.37,0.61,135.0,1.32
2013,2,8,1,79.32,0.65,135.97,1.41
2013,2,8,2,79.29,0.69,126.22,1.4
2013,2,8,3,79.28,0.65,109.75,1.25
2013,2,8,4,79.31,0.65,85.87,1.04
2013,2,8,5,79.37,0.68,66.1,1.06
2013,2,8,6,79.44,0.65,65.9,1.03
2013,2,8,7,79.51,1.08,85.03,1.47
2013,2,8,8,79.57,1.59,79.52,2.08
2013,2,8,9,79.57,1.93,91.39,2.42
2013,2,8,10,79.54,1.78,95.29,2.2
2013,2,8,11,79.48,1.41,89.05,1.78
2013,2,8,12,79.4,1.04,79.62,1.37
2013,2,8,13,79.33,0.77,69.92,1.06
2013,2,8,14,79.28,0.59,76.33,0.85
2013,2,8,15,79.26,0.45,89.01,0.67
2013,2,8,16,79.27,0.25,100.62,0.46
2013,2,8,17,79.3,0.09,232.13,0.12
2013,2,8,18,79.33,0.41,253.3,0.61
2013,2,8,19,79.35,0.66,253.5,0.96
2013,2,8,20,79.41,0.64,277.04,0.9
2013,2,8,21,79.45,1.04,329.77,1.56
2013,2,8,22,79.47,1.3,351.38,2.13
2013,2,8,23,79.45,0.98,13.37,1.91
2013,2,9,0,79.38,0.85,31.5,1.54
2013,2,9,1,79.3,1.09,45.58,1.57
2013,2,9,2,79.3,0.62,74.55,0.89
2013,2,9,3,79.34,0.62,173.5,0.91
2013,2,9,4,79.39,0.84,172.48,1.17
2013,2,9,5,79.43,0.85,156.04,1.04
2013,2,9,6,79.46,0.56,143.45,0.61
2013,2,9,7,79.51,0.65,85.18,0.84
2013,2,9,8,79.58,1.68,70.13,2.23
2013,2,9,9,79.6,2.5,71.79,3.18
2013,2,9,10,79.57,2.56,74.39,3.16
2013,2,9,11,79.51,2.27,79.31,2.76
2013,2,9,12,79.44,2.04,85.16,2.47
2013,2,9,13,79.38,1.96,95.73,2.35
2013,2,9,14,79.34,1.91,107.1,2.33
2013,2,9,15,79.33,1.83,111.85,2.25
2013,2,9,16,79.35,1.53,115.39,1.93
2013,2,9,17,79.38,1.06,121.47,1.59
2013,2,9,18,79.42,0.81,124.45,1.64
2013,2,9,19,79.47,0.82,126.87,1.63
2013,2,9,20,79.51,0.91,135.0,1.59
2013,2,9,21,79.53,0.91,148.36,1.48
2013,2,9,22,79.53,0.79,160.84,1.23
2013,2,9,23,79.51,0.64,176.51,1.0
2013,2,10,0,79.46,0.6,171.76,0.93
2013,2,10,1,79.4,0.7,152.57,1.16
2013,2,10,2,79.36,0.84,135.75,1.45
2013,2,10,3,79.35,0.94,124.22,1.59
2013,2,10,4,79.39,0.95,116.35,1.56
2013,2,10,5,79.45,0.91,108.43,1.49
2013,2,10,6,79.52,0.78,101.53,1.39
2013,2,10,7,79.58,0.94,80.38,1.37
2013,2,10,8,79.63,1.51,67.54,2.08
2013,2,10,9,79.65,2.19,76.61,2.83
2013,2,10,10,79.62,2.67,87.49,3.31
2013,2,10,11,79.57,2.83,93.49,3.44
2013,2,10,12,79.5,2.72,97.08,3.33
2013,2,10,13,79.44,2.59,100.6,3.23
2013,2,10,14,79.39,2.49,103.99,3.15
2013,2,10,15,79.37,2.34,104.69,3.01
2013,2,10,16,79.38,2.11,105.27,2.71
2013,2,10,17,79.42,1.59,106.02,2.4
2013,2,10,18,79.48,1.04,102.99,2.15
2013,2,10,19,79.54,0.87,94.64,1.82
2013,2,10,20,79.58,0.85,75.58,1.49
2013,2,10,21,79.6,0.67,65.83,1.08
2013,2,10,22,79.59,0.46,68.2,0.67
2013,2,10,23,79.55,0.37,37.35,0.81
2013,2,11,0,79.5,0.52,26.57,1.2
2013,2,11,1,79.45,0.51,24.23,1.17
2013,2,11,2,79.44,0.63,12.99,1.06
2013,2,11,3,79.46,0.74,28.18,1.35
2013,2,11,4,79.5,0.81,31.25,1.59
2013,2,11,5,79.53,0.75,40.79,1.68
2013,2,11,6,79.57,0.78,52.78,1.73
2013,2,11,7,79.62,1.61,68.66,2.4
2013,2,11,8,79.66,2.49,80.8,3.23
2013,2,11,9,79.67,3.13,90.43,3.84
2013,2,11,10,79.64,2.97,94.83,3.49
2013,2,11,11,79.57,2.53,97.63,2.88
2013,2,11,12,79.49,2.14,98.81,2.47
2013,2,11,13,79.42,1.89,101.22,2.25
2013,2,11,14,79.38,1.74,103.54,2.17
2013,2,11,15,79.36,1.57,104.38,2.03
2013,2,11,16,79.36,1.3,101.78,1.76
2013,2,11,17,79.39,0.86,98.86,1.43
2013,2,11,18,79.44,0.73,105.52,1.39
2013,2,11,19,79.49,0.79,101.98,1.43
2013,2,11,20,79.54,0.78,96.34,1.41
2013,2,11,21,79.56,0.64,90.7,1.14
2013,2,11,22,79.57,0.65,99.69,1.08
2013,2,11,23,79.55,0.67,105.49,0.98
2013,2,12,0,79.5,0.72,100.7,1.14
2013,2,12,1,79.45,0.72,94.35,1.14
2013,2,12,2,79.41,0.75,87.02,1.17
2013,2,12,3,79.4,0.9,73.78,1.69
2013,2,12,4,79.42,1.0,68.45,1.99
2013,2,12,5,79.46,1.17,64.29,2.58
2013,2,12,6,79.52,1.35,67.15,2.67
2013,2,12,7,79.57,2.16,74.25,3.13
2013,2,12,8,79.62,3.15,78.13,4.2
2013,2,12,9,79.63,3.22,80.65,4.03
2013,2,12,10,79.6,2.69,84.67,3.28
2013,2,12,11,79.54,2.34,91.34,2.87
2013,2,12,12,79.46,2.17,100.38,2.74
2013,2,12,13,79.39,2.06,108.57,2.71
2013,2,12,14,79.34,1.95,114.31,2.7
2013,2,12,15,79.33,1.89,115.4,2.66
2013,2,12,16,79.35,1.8,113.0,2.5
2013,2,12,17,79.38,1.43,111.51,2.09
2013,2,12,18,79.43,0.93,107.67,1.85
2013,2,12,19,79.48,0.78,102.09,1.62
2013,2,12,20,79.52,0.67,98.04,1.28
2013,2,12,21,79.54,0.49,85.39,0.75
2013,2,12,22,79.54,0.36,67.29,0.67
2013,2,12,23,79.51,0.52,63.05,1.07
2013,2,13,0,79.46,0.7,64.29,1.5
2013,2,13,1,79.43,0.89,63.43,1.94
2013,2,13,2,79.41,1.02,59.11,2.24
2013,2,13,3,79.41,1.22,56.51,2.86
2013,2,13,4,79.43,1.16,51.82,2.66
2013,2,13,5,79.47,1.11,48.13,2.44
2013,2,13,6,79.52,1.29,54.87,2.46
2013,2,13,7,79.57,2.23,66.22,2.99
2013,2,13,8,79.62,3.18,79.96,3.98
2013,2,13,9,79.64,3.59,88.51,4.29
2013,2,13,10,79.62,3.54,94.68,4.13
2013,2,13,11,79.57,3.36,99.51,3.89
2013,2,13,12,79.5,3.12,104.35,3.62
2013,2,13,13,79.43,2.89,109.41,3.39
2013,2,13,14,79.37,2.71,113.98,3.3
2013,2,13,15,79.34,2.61,116.1,3.26
2013,2,13,16,79.34,2.38,114.88,3.08
2013,2,13,17,79.38,1.71,111.75,2.58
2013,2,13,18,79.44,1.36,104.28,2.34
2013,2,13,19,79.5,1.13,91.97,1.94
2013,2,13,20,79.56,0.83,69.7,1.39
2013,2,13,21,79.6,0.69,58.48,1.12
2013,2,13,22,79.61,0.63,49.01,1.13
2013,2,13,23,79.58,0.71,39.16,1.41
2013,2,14,0,79.52,0.85,40.89,1.71
2013,2,14,1,79.45,0.93,50.13,1.81
2013,2,14,2,79.42,0.99,52.68,1.84
2013,2,14,3,79.42,1.04,50.47,1.83
2013,2,14,4,79.46,1.1,53.94,1.98
2013,2,14,5,79.52,1.09,54.61,1.97
2013,2,14,6,79.58,1.08,65.11,2.05
2013,2,14,7,79.64,1.65,76.56,2.33
2013,2,14,8,79.69,2.44,77.97,3.06
2013,2,14,9,79.7,3.06,86.78,3.63
2013,2,14,10,79.68,3.2,97.0,3.67
2013,2,14,11,79.62,3.16,104.45,3.6
2013,2,14,12,79.53,3.05,109.13,3.49
2013,2,14,13,79.45,2.9,112.0,3.37
2013,2,14,14,79.39,2.79,112.76,3.3
2013,2,14,15,79.37,2.66,110.24,3.28
2013,2,14,16,79.39,2.41,106.38,3.13
2013,2,14,17,79.43,1.65,103.12,2.54
2013,2,14,18,79.5,1.36,97.25,2.21
2013,2,14,19,79.57,1.1,79.33,1.78
2013,2,14,20,79.64,0.88,46.8,1.43
2013,2,14,21,79.67,0.84,22.99,1.36
2013,2,14,22,79.67,0.86,13.15,1.35
2013,2,14,23,79.63,0.89,11.6,1.37
2013,2,15,0,79.56,0.92,23.07,1.39
2013,2,15,1,79.5,0.93,34.76,1.41
2013,2,15,2,79.47,0.9,43.59,1.33
2013,2,15,3,79.48,0.94,52.46,1.42
2013,2,15,4,79.52,0.88,52.62,1.34
2013,2,15,5,79.57,0.96,52.29,1.58
2013,2,15,6,79.63,1.19,62.26,1.92
